funny	user_id	review_id	text	business_id	stars	date	useful	cool
0	OVFCRSZ_yFEc1rAlye_Z5g	XgoMPW26QuJ6duS08QXc-g	Talk about authentic Mexican food!! there i was in search of a new place to eat close to work. I was craving authentic tacos, as i reminisced on my favorite taco shop in san francisco.      First stop was Cardenas. It was closer to me but the lines were ridiculous and the environment chaotic. Needless to say, i left in search of greener pastures. Second stop, the las vegas chain Rigos tacos. The place gave me a creepy vibe plus their soda machine was not working. I'm all for hole in the wall places but this place was too much.     As I drove aimlessly i came across this place, Mi pueblo Taco shop. Boy was I pleasantly surprised!! my  long search of a mom & pop taco shop proved fruitful. The lady at the counter and the cook turned out to be husband and wife, and the owners. They were both extremely friendly  and the food was delicious!! they had weird pricing quirks but hopefully they figure it out. overall, 5 stars and will definitely come back again.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2014-09-05	2	1
0	Jl-0N4zQ6VCbvk7DFpNfJg	AL3myD9GD5Zj7YuVLq0N1w	I stop by here on my way to ed fountain park when my son has soccer games.  I usually get tacos and tamales for the team and they love them more than pepes.Definitely a go to place for great Mexican food...cant wait to try other items.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-05-20	0	0
0	C6ezDVKNyQz-aKr4OOjC4w	6EYXqTZHxfoZgA4gIrDVrQ	Very clean and friendly service. I had the Carne asada torta and my friend had tacos overall fairly good.  For a quick bite not bad.	OQcvO5P3gH0cuJ-bPXwfQQ	4	2017-05-12	0	0
0	59-R2EWXP6EUelGzuM1UsQ	0dP8Woa5xr1eNJ4eJlojlw	I was surprised it was this good it was like a home cooked meal... I purchased one posole, 3 carne asada tacos, 5 fried fish tacos, a combination of carnitas, 1 chicken nugget plate, 2 orchatas and my total was $51 not bad at all.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-12-11	0	0
1	cQzo2WX1TyPEmS5jPzOUoA	sG2U7rH5NSTYR3-DumVT7w	TLDR: Lunch Specials; salsa bar available; excellent service; subpar food; convenience charge for card paymentI was really craving excellent chips and salsa so I usually have a go-to spot for Mexican fare. Learning that they were closed, I found something in the area with excellent reviews and was happy to find this location with a Yelp check-in.  I skimmed the reviews and saw several 4/5 star reviews with a couple of 2 star reviews so I decided to give this place a shot. Service was excellent and I was impressed with the politeness and grammar used in both English and Spanish upon walking in and ordering. It reflected that the business cares about the customer and how they are perceived when spoken to by the various clientele. I immediately placed an order for the chips and beans and was happy to see breakfast items on a menu. My foodie friend ordered a pastor burrito and I ordered chilaquiles with green sauce. Unfortunately, this is where I should've listened to the 2-star reviews. While I believe that the food is made fresh in-house, the quality lacks and pales in comparison to the service. The beans lacked flavor, excluding the cotija cheese and the chips were stale. This is probably a storage issue. The salsa were flavorful, but lacked spice. Interestingly enough, the green salsa was the spiciest. My friends pastor burrito was just ok. Not fantastic, not terrible. Just ok. It probably is similar to Roberto's, my terrible baseline for Mexican food flavor and service. My chilaquiles were tragic. The rice was pretty bad and the green sauce was pretty boring. It's sad to say that Del Taco has better rice, beans, and green sauce. Needless to say, I didn't enjoy the dish and I won't return anytime soon.	OQcvO5P3gH0cuJ-bPXwfQQ	2	2017-07-15	2	0
0	ozS37Fa6pFDEEMuqU3qmvg	Eb3mICEEu0E8obitUjI8sA	Their food is delicious!!! I got Huevos Rancheros and my bf got menudo. He loved it! The lady at the register was friendly and super nice! The coffee is really good too!!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-03-26	0	0
0	hcK85MiLdfYYrIOuzKtJQQ	jM1RJRrF4OUU0OyZSTgFeg	Great tacos de carne asada.  I really liked the salsa.  I added rice and bean and I am glad I did.  Delicious and very affordable.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-06-12	0	0
0	Rh2YtAmvRxDonUqZlxJDIw	LbwHTp9GEKk5xoQzIjITeg	Wonderful divey taco shop with awesome Mexican food. Highly recommend the tacos dorados, cheese enchiladas and chips with the salsa bar. The flavors are amazing! They must do most of their business as take out since it is so small, but the eating area is clean and nice. Don't be swayed by the strip mall. Definitely worth a stop.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2015-02-09	3	0
0	d9y5MjVOgxcP4Zc7qjowdA	PM5aFLiwbKWDm_AtC71-3Q	I walked in my scrubs and the owner asked me how I found out about his place.  I told him Yelp and that I was in the area for a school assignment and lived across town.  He never heard of Yelp and didnt know that his place has a 5 star rating.  He was wearing an SD cap and I found out he lived in San Diego.  If you ever had authentic San Diego Mexican food you know this place is legit, because it reminded me of that.  I found this to be a unique experience with genuinely nice restaurant owners not catering to Yelp reviewers.  Hopefully that won't change after my random stop there.I had a carnitas burrito, cachete taco and carne asada taco, and a horchata (no not Smart Chata).  Overall the carne asada was the most flavorful with a nice charred taste.  The cachete was tasty.  My carnitas burrito was good too, similar to the SD burritos I miss.  Tortilla, meat, rice, beans, and since I'm originally from San Francisco I added some sour cream with guacamole.  The salsa was also fresh and tasty.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-11-03	3	3
0	5IgLVsxowG4gcIJK8ovSzQ	SxPbDeghypuf3ESF3CzXQw	THE MOST AUTHENTIC MEXICAN FOOD IN TOWN. Do not sleep on this spot, if you are ever in Vegas definitely stop by... I cant think of my favorite dish because you cannot go wrong with anything on the menu; The menudo The cocteles, The enchiladas. Mm everything is bomb! and always great customer service and very clean nice little shop. Love it.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2015-02-10	0	0
0	vb9UuBS_qwUR-EGsJKlSFw	gonKSjSZrYkOzhdHBaCDeg	Great place if you want some traditional fresh Mexican food ! The over ceviche which is one of my favorite dishes, to to be honest it's one of the best ones I had !	OQcvO5P3gH0cuJ-bPXwfQQ	5	2015-10-20	0	0
0	IeVYKQZObeFnKTa04oB5Gg	_dROxY7jxG8hH4eGOi6-nA	They have tamarindo! My girlfriend and I have been looking for weeks and finally found our new go to spot!  Thanks!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-06-24	1	0
1	6pzA8EDhHgW3A5-rBObhBA	6SaVHkF1qwexY-nbGaxlPg	Craving for authentic Mexican Food and feeling adventurous and out of your comfort zone. Gotta try this humble and family operated place. Everything I had was simply delicious and would go out of my way to venture in this neighborhood for Tacos and Mexican foodThe cashier/server was very friendly and asked if it was my first time here. She answered my questions and made me feel welcomed. I originally was going to order Tacos only but the enchilada combo grab my attention and got the combo with a single order of Carne Asada Taco on the side because I had to get a taco too. When the order finally arrived at my table. I got the three different salsas that was available at the salsa bar. From the first bite of my taco and enchiladas 1-beef & 2-chicken combination along with the fresh salsas. Every bite was amazingly flavorful and authentic. The whole experience was great and felt like I was taking a short vacation in Mexico!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-07-05	4	2
0	Nym1l6I0gMFrr9WCAcMO0w	FiNxxZQA_b6HEuTumHaEag	Man this place is bomb dot com - Let me tell you when it comes to Mexican good I'm picky  there's so many spots here in vegas so when something really catches your taste buds then you know lol	OQcvO5P3gH0cuJ-bPXwfQQ	5	2014-11-20	2	0
0	2qLnlH24c6wdPn5XvG6DLg	7NzfZCe-pdsY0oMJr17MZw	We were in Vegas for a few days and after eating at a number of the expensive resort offerings we found this little diamond in the rough. This place ROCKS! Totally authentic mexican food. The tacos and flautas are legit and hit the spot dead on. We are mexican and we know our cuisine and you can't go wrong eating here. Just stop reading this review and try it. Like now.  Go!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-06-16	1	1
0	WRWvu_McOkXguooZftZJmw	D26ZjupzxrjQHEt-wtCN7w	Yes its definitely a five star hidden gem. A great pit stop on the way to Moab. Everything was fresh right down to the rice. A nice older couple seem to run the restaurant. The prices are fair, it's probably not not in the best part of N. Vegas but worth trying out, we'll be back.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-05-05	0	0
0	CL2Zdl7Uynf4h7QwxMNkuQ	Y5kb-t6_mRVHnr2Yv778ig	I ordered carne asada, fish, & chicken tacos. Tacos are really small & over cooked. Was really disappointed, expected a lot based on the reviews I read. You're better off going to a taco truck. I really hate how over priced tacos are now. Wouldn't mind paying $2-3, but at least give me what I'm paying for.	OQcvO5P3gH0cuJ-bPXwfQQ	2	2017-05-05	0	0
0	Wt5mt4Byw5Mn3U41jUnCAQ	onvMwlNZZjZ4mIz_2z7kvA	MI Pueblo is the BEST TACO SHOP IN VEGAS.The owners are so sweet and kind. Their food is absolutely delicious. I have had every single meal available here, and I NEVER once had anything that was bland or stale. They Cook everything fresh, despite what others think. Even though I'm guessing those people have never seen the cooks in action. This place is 1 IN A MILLION! I've been going since they've opened in 2008. I have never regretted going there. I ABSOLUTELY LOVE THIS PLACE AND THE OWNERS! It's such a shame when people check in on here to get free food and THEN POST NEGATIVE REVIEWS ABOUT THE FOOD THAT THEY ACTUALLY HAVE TO PAY FOR LOL. YOU WONT FIND MANY CLOSE TO HOME, DOWN TO EARTH AND DELICIOUS PLACES LIKE THIS.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-07-16	1	0
0	OMnGx8677VNH3-n3FGujYw	EgQjBwQ1cA0ymPZ-uYgGHw	I haven't eaten yet but if it tastes half as good as it smells I'll be happy. The staff was super friendly thumbs up!!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-01-03	0	0
0	wwucRFQsufzBZBxsNBDkwQ	s2GQlpCicvkBv0vzDj235Q	By far the best burrito and salsa I have ever had. This place is way across town from where I live but i go there just to get my burritos, yes if I'm gonna go across town I better get two burritos to go.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2015-05-12	0	0
0	8ToVL-FXEu5kjh3LC7kBRQ	eDQEgk6uoZEATcDzwAi10w	Legit food!! I had the chilaquiles with red sauce comes with eggs,  beans and the best rice I've had in a long time.. Definitely recommend this spot. They know how it's done	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-07-22	1	0
2	u5o_QDwRPQW8gjgFudu9bg	EEAdWv92XwDgFnJOmacXHA	Came here while visiting my friend in Vegas.  We wanted tacos and I'm picky about Mexican food.  This place totally hit the mark.  Not only was it delicious, the lady taking orders was super sweet and a really good salesperson.  I was debating on getting carne asada fries because i had already had fast food that day.  Here's how the convo went:Her: do you eat them [carne asada fries] every day?  Me: well, no...Her: then they're not so bad thenMe: good pointSalsa bar was on point and the spicy carrots and onions were crispy and super hot.  Yum.	OQcvO5P3gH0cuJ-bPXwfQQ	4	2016-12-01	2	2
0	zc6cucEAy6Qxkxr9ZUkqbw	Z5bwRMa0dR_e5Pm_cz5zog	Once again. The good was hot and fresh tasty, the customer  service  is friendly  and personal. This what to expect from a family owned restaurant.   The burritos  are very nice sized /over sized for your $$ the torta  is good also,  all the food is good sized portions	OQcvO5P3gH0cuJ-bPXwfQQ	4	2016-10-14	1	0
0	0Fhcuf1rKxSZOWQ4J56udw	LVRBgIK3CP5Ap__LlczgRg	"""This place is special. All their food is made with the care you would expect at a family gathering. The hospitality is incredible. This is NOT your typical Mexican turn-and-burn kind of place. Every dish I've ordered thus far has been absolutely fantastic...Well assembled and delicious. Personally, I love the """"caldo de pollo"""" (chicken soup). I could eat it every day! This establishment is a definite winner in my book!!"""	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-02-19	1	0
0	TqoqUHUCiMVG4_PEZK4qkQ	4UPAFxc0r-KrJ20p4LOrRA	Best fish tacos! I also like the Carne Asada fries. The first time I had a chicken chile verde burrito.  But once I tried the fish tacos, I was hooked! The other burritos are good, too. My husband loves the pickled/peppered veggies. He gets a bagful and eats them while we wait. Family owned and operated. Friendly, cheerful staff.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-06-16	1	1
0	qDdc-EvTGorahsfXnBYAEw	kC5ecZO35TPFuSV_H9poew	The food is very tasty, generous portions.  Had the combo with cheese enchilada, Carne Asada taco and chili rellenol with rice and beans.  Hubs had the Carne Asada plate .	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-05-19	0	0
0	VDjzt6N--TMXH4E7Y6ialQ	_SfOk_nyyitCBgZSEi6G_A	I really enjoyed it here. The cheese enchiladas and carnitas taco were really good. The staff is very friendly, always nice to see positive happy people. I will be back for sure! give this place a try, you will enjoy it.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2015-07-29	2	1
1	FEwPxhjdVKxSPVQQAHX2gg	qbkhfoOAP43YREAH2t-PTQ	I really liked the 'mom and pop' feel of this little Mexican restaurant, and the quality of the food was really good. Solid four stars. The complimentary chips and beans I got for my Yelp check-in were excellent. I upgraded to a larger size beans in order to share. You can tell these beans are the real thing.... slow cooked with love for the flavor and not smashed too much. Yum.My husband has the carne asada burrito, it was huge, their version came with rice and beans inside the burrito, a little different than other taco shops I have been to.I had the combination plate, Chicken Enchilada, Chiles Relleno, and Chicken Taco. This plate came with rice and beans. Everything was excellent, but the star of the show was the taco!My next visit I will definitely try some of the other tacos on the menu. The salsas in the salsa bar were amazing, I put it on everything!So here is the bad news about this place........ the neighborhood! This shopping center and parking lot is scary! There are so many people loitering in front of the next door liquor store. I am glad I was with my husband, I really would not have felt safe coming here without him and coming here after dark.......	OQcvO5P3gH0cuJ-bPXwfQQ	4	2017-05-14	3	2
0	7JQsASQOgJAPuneUTxYZEg	bepPxZRTYhy4jWfWu_eCHg	This place is great! The food is amazing. Had a plate of chilaquiles and my wife had the machaca. The portions were generous and tasty. I highly recommend this place if you you in the area and want great Authentic Mexican Food!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-02-19	1	0
0	y74WFWeQHLCC9AbxuRWcSg	K9RjHW__5WqYMZDdkFsneA	Outstanding. Visiting Las Vegas and happened upon this place. Having been raised in San Antonio, I feel like I know great Mexican food. And we found it here. The food is very authentic because they know how to build the meal with a great foundation. The chips and homemade tortillas are to die for. We all had various tacos, chicken and asada. Their burritos are huge!  The best part of the meal was the carnitas nachos. Don't miss out on them. When I'm back in vegas again, a meal here will be on my itinerary.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2014-10-30	2	1
0	o5hZLSgek20FFV0-aHY6TA	wL9hpAfkMx6FueuuoMOo4w	Dont sleep on this spot! Consistently great, authentic mexican food. We've tried many other places but continue to return here!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2013-09-26	2	0
0	Ozg8dKXznd911fQx-6qy1g	I_xF8TrcJkiamX3lDBlstg	Seemed questionable from the outside especially only the outside thou when u walk in the atmosphere changes the cashier / sever name is Sarah she was really helpful I been here twice now I've tried the cabesa tacos, the lague  tacos, fish tacos, the shrimp cocktail  and the carnitas torta with fries all of it was outstanding I am surprised on how good it was they have a large variety of menu options which in sure there all good the cabesa was tender and juicy the torrilla they use was thin and delicious tasted home made fish taco was fresh it was fried still good thou love how fresh the tomatoes where , shrimp was perfect and Devined  correctly had a good amount of avacodo too which I loved , the carnitas were tasteful and not overcooked lettuce was fresh and crunchy over all I would say they put a lot of love in there food which makes it super good new spot for my Mexican food cravings I highly recommend this place	OQcvO5P3gH0cuJ-bPXwfQQ	5	2015-11-13	0	0
0	yvWZJA-h-UEC_Xf51eE0OQ	2mEJoiRnFmlyJKe10lpi_w	Amazing, fresh and inexpensive! First time here and I love it.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-06-28	0	0
0	7vomvJjoNBthj7iVo1lFqg	AQgNtmL_BZ1sNw0UsekBtw	Was in town on a short layover and was looking for some real deal Mexican! This place was so good! The sopes were amazing!!!!!  Will definitely be back when in the area!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-02-15	1	0
1	w7Q-WMxPuznP-P2Y79ICng	Pmbh65APyWtZ2A9UNkNZfQ	Only 1 review?? C'mon! This place has awesome food!! It's rough around the edges but don't let it fool you. Tacos! Burritos! 3 different soups!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2014-04-28	3	1
1	vlcsGHaSPAS_Bb59EW6E8g	Nyb_AnA1nP6u1uPQ2p_RNg	Mi Pueblo Taco Shop is a family owned treasure in Las Vegas , Nevada.  Owners Juanita and Manuel make homemade Mexican food in small batches and treat E everyone like family.It is outstanding.Paulette Motzko	OQcvO5P3gH0cuJ-bPXwfQQ	5	2015-11-03	1	1
0	yianVcvmHzUE08AVOz1iKw	iHJQRpIvKhStGT6ruIaqQA	This place is great. I come here almost every day. Today I had a California burrito which was incredible. The fish tacos are always delicious. I really enjoy coming here, the staff is nice and it's always clean.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-07-21	4	0
0	nx7twsWNlAMrsr1CBIW6AA	2z563U4pdgYWkYKfpYhhBg	Finally found the BEST Mexican restaurant in Las Vegas!! The food is not only fresh but comes in large quantities! Will come back again and will recommend this place to my family and friends!!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-07-08	0	0
1	nbVr7Q8j48hBODKrMOZdKQ	ulzjicEUXoVff3d7VWzkeA	Bomb! Fresh ingredients! Yummy to my tummy! I would highly recommend this gem. This meal hit the spot, next time I'll try the enchiladas.....	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-07-29	0	0
0	pmPsoV2jamfOgWOgiZxLmA	8-sknGIGoDXqudrGyMNS_g	"""I will say our expectations were guarded when we pulled up, but step inside and receive a warm greeting and look at the menu, you know all will be good, and it was. The burrito was tasty and plentiful, """"sandwich"""" with the fried pork, Pastor tortas, absolutely satisfying, simple and perfect. The hot salsas were fun and tasty. Enjoy"""	OQcvO5P3gH0cuJ-bPXwfQQ	5	2016-12-29	0	0
0	ynaNvoqkUEm0Uoh06EltZQ	aWeHWmKbYRWbNh5_rSHd3Q	Small mom and pop joint. Food is really good here and service is great, super friendly and welcoming.	OQcvO5P3gH0cuJ-bPXwfQQ	5	2017-03-26	0	0
0	bmjZVlu-GdjK6f_c8FLNvw	Sz7Q5Ylx6zeuxPqKx1Ohbw	Very good I recommend the fish tacos!!! And carne asada tacos! All with red salsa!! Bomb!!!	OQcvO5P3gH0cuJ-bPXwfQQ	5	2015-12-05	1	1
0	00Z-tCcJVe9LVP3GakkqDQ	rP1fOEMJZTUgJ5V8vAvTYA	"""You're not going to find Nihari and Biryani at this spot. It's American food made with a """"desi"""" twist. Stepping into this place, it's an enigma wrapped in an enigma. Sholay isn't heavily advertised in your face so you don't know what to expect. The restaurant name brings memories of the legendary movie and elite characters. Come on. Don't tell me you can't hear Amjad Khan's voice :) Enough of me being Basanti . The place has: a large poster of Shah Rukh Khan, a pic of the Dalai Lama , and generic scenery pics. As you walk in you are promptly greeted by two American white people. The instinct as a desi is to run away but please resist this urge. You find out the staff, are owners and chefs who love desi food. The """"white dude"""" who is their head chef, couldn't be more """"desi"""" when it comes to spices and food. Loved the chicken wings and chicken kabob here. Only con: they are only open till 7pm."""	bzUSbd9YLoK3egnTkXFd1Q	5	2014-07-12	0	0
0	CS4c5WBPG14mHUx2qPJdMw	iafwT1fvb5QQ-fqz7y7bQg	"""So here's the thing. This isn't an Indian restaurant. No matter how you spin it. The """"naan"""" is actually pita. The kind you buy in stores. There are three or four Indian curries on the menu. We got the chicken curry. The guy (there was only one person there, to cook and work the counter, but they weren't busy, so hey) said it was really good. If you're desi, you know what shan and all the boxed masalas taste like, and this definitely had that taste. Not saying it's a bad thing, but fresh masalas give a curry an aroma that this lacked. The chicken shish kabob was bland, except for the red chili powder added liberally on top, and it wasn't actual shish kabob. The best thing I had was the lamb burger. Oh my gosh. The lamb was super juicy. And the fries already had black pepper. Loved it. The place is super duper clean. Even the bathroom. Like I said, there was one person to cook, serve, answer calls, and take orders. He told us the others were out for a catering. This is in no way true Indian food. The shish kabobs aren't Indian shish kabobs, but rather Middle Eastern kabobs, the naan isn't true naan, either. Don't go to this place expecting awesome Indian food. But it is a decent place to go for a burger or the pizza."""	bzUSbd9YLoK3egnTkXFd1Q	3	2014-05-06	1	0
0	1o8vB0WKHfV7omrYWB_OLg	k0pUou-q-TFAV0oIvT_oPg	Not sure why my lamb kabob meal took so long to be ready, but I overheard something about the rice still cooking, and this was at peak lunch hour (noon)! My only complaint (almost 20 minutes for one to-go order with only 2 or 3 other customers at the time) was the waiting, but the employees were nice and made sure to let me know that I wasn't forgotten.  The shish kabobs were tender and savory, and their balsamic vinaigrette for my salad was the best I've ever had!!!  The saffron rice was also delicious even though it appeared to be the item that was delaying my order.   I should've called ahead, but next time, I want to try their lamb burgers...  Limited menu but top quality ingredients, yummm!3/12/14I returned there after work to pick up my lamb burger and side salad to go.  The ground lamb meat was indeed tasty, but I was disappointed by the smallish size compared to the bun.  I'll stick with the kabobs and rice in the future.  I was told by the nice man behind the counter that they'll be expanding the Indian portion of the menu in a few months so here's hoping they add samosas!	bzUSbd9YLoK3egnTkXFd1Q	4	2014-03-07	0	0
0	HRP5zLOrhXgLYAlaBt-HgA	dBWviP3LipdHhdwbpMjiTw	Their burgers are so juicy and flavorful. Also greatly priced, and did I mention the burgers! I only tried a beef burger but the chicken looked so good! Te service was great with friendly staff. Definitely must try again!	bzUSbd9YLoK3egnTkXFd1Q	5	2014-04-08	0	0
0	kmC8nIGdQeLUOBCgRDzS8g	e3IeKncWZa55LPadXaFyUw	Fresh food... exotic flavors.  Their tag line says it all!  I ordered the beef kabob on the recommendation of Phil, the owner, and I was not disappointed at all.  The halal meat was moist and spiced just right... absolutely delicious!  The basmati rice was also spiced in a subtle way that complemented the meat.  He brought me a sample of the rice pudding, and it was very good, along with the mango yogurt smoothie, which would be a refreshing drink come the hot days of summer.  I cannot wait to go back and try some of the other items that other Yelpers have raved about!	bzUSbd9YLoK3egnTkXFd1Q	5	2014-03-28	1	0
0	TyepNPbEnMCy1_IhsT0YAg	Q0Ngh3nFEiBnX4kng09ElQ	The friendliest worker ever works here. I think he is the owner, or just a very friendly man. Every time my boyfriend and I come here we get free stuff. Last time it was dessert, the other time it was mango lassi. The food is good and decent pricing. Sure, it's not the most glamorous presentations, but it is good for someone who is very hungry.This place just opened up like a 3 months ago, so they are pretty eager to get customers in.	bzUSbd9YLoK3egnTkXFd1Q	4	2014-05-11	0	0
